catboost_baseline,lgbm_baseline,lgbm_optuna,lgbm_RS,catboost_RS,index
0.0,0.0,0.0,0.0,0.00026759984618422483,7023
0.0084222966830307,0.0104616657517681,0.010101010101010102,0.01780780780780781,0.011707433619623139,27462
0.0,0.0,0.0,0.0,0.00020436970010130574,5743
0.0932482018577293,0.061522594567149,0.06979840736379525,0.08891945210260252,0.08835501563216358,41139
0.0,0.0,0.0,0.0,3.747628001986701e-05,4934
0.2090430402930403,0.1200876497034266,0.15569445380416472,0.17112220476096376,0.15257061484100573,14776
0.0,0.0,0.0,0.0,0.0007336270570107001,21250
0.6001698568088837,0.5563495865268253,0.5491721854304636,0.6590871774079881,0.6206682773078344,17905
0.2469122504667528,0.2022153612826346,0.2330514729699735,0.1963483736574552,0.1840451501854497,38440
0.9794526461193128,1.0,0.9902765845059219,1.0,0.9935414894724709,43574
0.0,0.0,0.0,0.0,0.0005110300983378091,18649
1.0,1.0,1.0,1.0,0.9996380743826834,21811
0.4201140586562155,0.3994734579840962,0.2804687275416631,0.43168154006142834,0.303819563310189,9086
0.1256739077589254,0.0984933367286308,0.098619809692632,0.0625659628215622,0.08961584999336537,9026
0.0,0.0,0.0,0.0,8.343385886077618e-05,3725
0.0,0.0,0.0,0.0,3.406907735710925e-05,25029
0.3815272788734845,0.3438880648468189,0.4928744728304148,0.29305558772437756,0.28613430787368227,44526
0.0,0.0,0.0,0.0,0.0006914202844435098,31793
0.0,0.0,0.0,0.0,0.0004964877575311496,19706
1.0,1.0,1.0,1.0,0.9997058941613116,7437
0.0,0.0,0.0,0.0,7.270677454736707e-05,27274
0.1969631386468662,0.2513323459101604,0.16272068414196203,0.24777483992830124,0.21632229545323292,12941
0.0,0.0,0.0,0.0,6.368928483102154e-05,26656
0.0,0.0,0.0,0.0,0.0001949531514236948,2943
0.0,0.0,0.0,0.0,0.0001100145869286313,40074
0.0,0.0,0.0,0.0,0.00029437469893974633,26600
0.0,0.0,0.0,0.0,7.689022101105697e-05,20718
0.9818408739510468,1.0,0.8267505665611257,1.0,0.9895407020405637,42504
0.0,0.0,0.0,0.0,0.00018026586819593892,8978
0.0,0.0,0.0,0.0,6.780141300488616e-05,38204
0.152928716464628,0.0883337592639918,0.4821644616165164,0.04000087584586357,0.025065556238122354,26547
0.8867500052282661,0.8806976081199008,0.8086983331344234,0.9116623174140527,0.9668925217435232,10907
0.0,0.0,0.0,0.0,0.0002296674829544344,12961
0.0,0.0,0.0,0.0,6.60667585405516e-05,25122
1.0,0.9714291332389492,0.9946227477477477,0.9714622783490837,0.9739209600410029,44264
0.0644379490926805,0.0237949990851014,0.09620522498401578,0.016797706797706796,0.04241285242391674,16591
0.0925433028520228,0.0845573212783463,0.14820674709311676,0.08101996029006722,0.05335092780648337,34213
0.0,0.0,0.0,0.0,9.985951513587144e-05,16801
0.0,0.0,0.0,0.0,0.0003038866323987255,1463
0.0,0.0,0.0,0.0,0.0001642343608714944,3281
0.0,0.0,0.0,0.0,5.5530054797692465e-05,13600
0.0,0.0,0.0,0.0,0.00015401804528269316,23235
0.0,0.0,0.0,0.0,6.011576259329911e-05,38318
0.0,0.0,0.0,0.0,0.00016247132610493293,28879
0.0,0.0,0.0,0.0,9.025040236430157e-05,39984
0.0562938799205401,0.0542920927682524,0.05601676623894994,0.04127193835500735,0.03510726521796556,25747
0.0,0.0,0.0,0.0,0.0003374260408259349,21125
0.7557608500054341,0.8213479795910974,0.5325091575091575,0.8863828668375129,0.9460895995756232,21438
0.0,0.0,0.0,0.0,0.00018675914441312178,6326
0.2493868402975129,0.205795239383465,0.49080929005543306,0.28395657711074634,0.4125743277031365,31604
0.0,0.0,0.0,0.0,0.0007912183622582772,37059
0.9888638831875336,0.9938650306748468,0.9707020326231027,0.9948051948051948,0.9780808419503334,28349
0.0316983232413072,0.0,0.020036887994634472,0.003972490742076661,0.023812410372800265,7837
0.0,0.0,0.0,0.0,0.000135555104173939,18761
0.0,0.0,0.0,0.0,0.00010107381641706893,21686
0.0,0.0,0.0,0.0,0.00019615545461563216,40060
0.0,0.0,0.0,0.0,6.857479223792673e-05,27290
0.5331345259132757,0.5072709056619948,0.8144308019990252,0.5381573846568424,0.24139911960118582,1597
0.0,0.0,0.0,0.0,4.065305058246165e-05,33178
0.046320367701313,0.0577833378219106,0.07149271191730279,0.034946383718633414,0.028985162992326948,12781
0.0656311223061852,0.0574705111402359,0.06844367343942641,0.015486442910378002,0.021551567501931976,36789
0.0,0.0,0.0,0.0,8.71107333940005e-05,35130
0.0,0.0,0.0,0.0,0.00014809406309703425,98
0.055858947011055,0.1025732781026563,0.04837803595333715,0.08401195626147337,0.04190489781300817,33821
0.0,0.0,0.0,0.0,0.0002284542823753482,11192
0.0,0.0,0.0,0.0,4.7722915025033765e-05,40722
0.0,0.0,0.0,0.0,0.0010820923491721575,5210
0.0,0.0,0.0,0.0,0.00010463116766926876,10322
0.1922029883263297,0.1276811714784923,0.15374759699015897,0.10923448870882826,0.10917962986381721,7432
0.0,0.0,0.0,0.0,0.00011611529852569187,39683
0.8346828609986505,0.8282043093169817,0.812266301869585,0.851862439319383,0.9282530485734759,43607
1.0,1.0,0.9968553459119497,1.0,0.9991599327849937,42941
0.0,0.0,0.0,0.0,0.0005310532202873937,31946
0.0,0.0,0.0,0.0,6.558005743429666e-05,9135
0.913922753936427,0.9925925925925926,0.9658829153809378,0.9989795918367348,0.9893759529926589,7983
0.0,0.0,0.0,0.0,0.0012730993275982911,40059
0.0,0.0,0.0,0.0,0.00035440692630966177,4464
0.9983164983164984,1.0,0.9968553459119497,1.0,0.9972323572754389,5240
0.0,0.0,0.0,0.0,8.716213320007052e-05,6503
0.0,0.0,0.0,0.0,0.0019776868741852444,14950
0.2686504938101998,0.1976346093993153,0.2200175764171096,0.259277748020674,0.23550082236326067,23574
0.3589945710644355,0.4854480807291825,0.34551693154113305,0.5293239981701593,0.6378554043538868,20414
0.0,0.0,0.0,0.0,4.7333733370794576e-05,5534
0.0,0.0,0.0,0.0,1.158966453877357e-05,20045
0.0562938799205401,0.0727558484872365,0.07287181708814176,0.06428030526591907,0.07753073658600476,28638
0.1443243760498496,0.236393951223885,0.34551693154113305,0.17718636345939745,0.06316696728852819,19731
0.0391949495554357,0.0831684309414156,0.07485454573164098,0.06734221301166052,0.004335556774740048,40529
1.0,1.0,1.0,1.0,0.9995039163805826,42507
0.726005043762053,0.7052639439099541,0.5513395544852498,0.6238593229321047,0.8561378660992432,5415
0.1629643429386107,0.2187986305633364,0.21178495137466355,0.20479841181913977,0.1629638746988285,42707
0.0,0.0,0.0,0.0,8.650111524222697e-05,37430
0.1796987559680695,0.1869020652418123,0.13377442320323474,0.2663123876460601,0.26046946897488044,10321
0.0198082121540068,0.009103341947083,0.0271344189449156,0.023472764803984664,0.025916012756057535,18142
0.0198082121540068,0.0493275884580232,0.03442186833762815,0.022572689996625088,0.026127166209544247,26091
0.0,0.0,0.0,0.0,4.746462222869277e-05,35206
0.334649554294685,0.2906062003574834,0.22139214686384498,0.27883850905201396,0.21953328692441634,26206
0.3495373484928241,0.3481088932069324,0.28383609854198094,0.4536426065735327,0.6543032011261724,22651
0.0,0.0,0.03304884401170013,0.0,0.0008426570844668116,38255
0.2135624700000984,0.2621571611901991,0.3089597194749146,0.18280854215685052,0.15291096516175304,6935
0.0,0.0,0.0,0.0,0.0002646434325487873,17206
0.1707001693958215,0.1874523264683447,0.11420300836839552,0.24069095509564828,0.28549281444585084,27447
0.0,0.0,0.0,0.0,0.00027727540394187567,28047
0.0,0.0,0.0,0.0,0.0001804274572182807,23216
0.273605200392045,0.3563095184110285,0.21178495137466355,0.34147886922921755,0.41116527454233937,43552
0.257251588157737,0.2871514371514371,0.18773952316207007,0.3315500900137668,0.3630598858620705,28808
0.997289972899729,1.0,0.9832134292565948,1.0,0.9958201901677224,132
0.3497896481029012,0.1878834879885911,0.34551693154113305,0.22120769576201244,0.3614438048968969,16026
0.0336002608146382,0.0557195329922602,0.10857811355022812,0.0491922354408746,0.024451671582180468,35194
0.0,0.0,0.0,0.0,0.00023246597617882108,2332
0.0,0.0,0.0,0.0,4.959563392748944e-05,7275
0.0,0.0,0.0,0.0,4.1651216698820005e-05,13449
0.0,0.0,0.0,0.0,0.005174128717041619,122
0.0,0.0,0.0,0.0,0.0008790760328694819,36580
0.0,0.0,0.0,0.0,4.078815294244415e-05,26684
0.0084222966830307,0.0131233595800524,0.13596781305114639,0.012252252252252252,0.0033026340498583744,29975
0.0,0.0,0.0,0.0,5.4438291324143767e-05,41700
0.0856649959737159,0.1269779029989087,0.1430308600338958,0.07976815806970557,0.0824761179236234,34432
0.0,0.0,0.0,0.0,0.0005479765945744581,26955
0.0,0.0,0.0,0.0,0.0001903442629275081,40077
0.0,0.0,0.0,0.0,3.728216165450781e-05,17706
0.3878746416111727,0.3823136832123886,0.17636740179508284,0.36471450369320657,0.7758634047232925,12365
0.0,0.0,0.0,0.0,0.00013084872986224476,9664
0.0,0.0,0.0,0.0,0.00023249554291993822,20302
0.0,0.0,0.0,0.0,6.007146966225234e-05,41494
0.1632685176282881,0.1960398364746538,0.1935123435123435,0.1666491712316991,0.13436577033057528,13535
0.0,0.0,0.0,0.0,7.554965796580771e-05,16159
0.0,0.0,0.0,0.0,3.438912345901352e-05,10868
0.0,0.0,0.0,0.0,7.033310084689989e-05,27029
0.0,0.0,0.0,0.0,0.0010301264303672294,1534
0.0,0.0,0.0,0.0,0.0009681162348818439,31638
0.0,0.0,0.0,0.0,0.00012459578181821772,15856
0.0,0.0,0.0,0.0,0.00014877582969841712,24612
0.970925697865353,1.0,0.9323839691251833,1.0,0.995628764040953,952
0.7638739143456125,0.9185474147809364,0.6463865349786478,0.9198107378411,0.9605429068471376,43187
0.0,0.0,0.0,0.0,7.402363316456648e-05,39676
0.0,0.0,0.0,0.0,0.0005801330949990507,38350
0.0,0.0,0.0,0.0,9.7430617290189e-05,41903
0.9947514359279064,1.0,0.9826867816091953,1.0,0.995336593257926,14357
0.0,0.0,0.0,0.0,8.871739009463381e-05,23310
0.3124741072168365,0.3593736593736594,0.18773952316207007,0.24004698596452984,0.339444965821491,8408
0.0,0.0,0.0,0.0,6.031175169070945e-05,39082
0.0,0.0,0.0,0.0,7.173868912358889e-05,33049
0.0,0.0,0.0,0.0,3.051761471410762e-05,21486
0.0,0.0,0.0,0.0,0.0002759264141433907,14766
0.0,0.0,0.0,0.0,0.00012079223801043707,40806
0.9877249930912648,1.0,0.7769808164418084,0.9989795918367348,0.9925708478945782,17203
0.057802736479207,0.0812848080464272,0.03497474747474748,0.051086049533254504,0.03199466547313072,40923
0.0,0.0,0.0,0.0,0.0001872403694074711,2326
0.0,0.0,0.0,0.0,0.00017340574010394128,5246
0.9396713147918548,1.0,0.48572099828563586,1.0,0.9925454799180974,41
0.054814183271252,0.0683388338833883,0.09959762709432136,0.06618848812354113,0.05421565466616119,27206
0.0,0.0,0.0,0.0,0.0003711015635955967,7669
0.6394654273553056,0.4302975721415438,0.5843395544852499,0.4812446974638756,0.4617313507963449,3859
0.2821026592455164,0.2124357656731757,0.1991916674579541,0.2276938713709856,0.2197274896767635,33865
0.0402141717931191,0.0177644886113798,0.2837674931717689,0.0,0.007217422536480225,17977
0.0610766045548654,0.0571401012780323,0.09620522498401578,0.10123394555801075,0.04673643836377612,26805
0.0,0.0,0.0,0.0,0.00039705264614849425,30444
0.2339494849815857,0.2075511459519048,0.23081571872247716,0.21984554081710087,0.21162588337115873,27053
0.196622631170193,0.1942016480535757,0.09621700557625386,0.24919562803753975,0.3055612586379926,6297
0.0,0.0,0.0,0.0,0.00017713220680194006,33990
0.0,0.0,0.0,0.0,2.4749357918087017e-05,24631
0.0481752745531263,0.0267734976203888,0.08597008321092263,0.023634904290794095,0.016499120851980617,14082
0.4288783987276449,0.4323059902007269,0.19890379748423911,0.5381140350877194,0.5634315105838662,31059
0.0,0.0,0.0,0.0,0.00015224400211905705,23397
0.8741258741258742,0.903705942460746,0.9245605052056666,0.8787034942109617,0.8383402563250592,13109
0.0,0.0,0.0,0.0,9.855012655609229e-05,39471
1.0,1.0,1.0,1.0,0.9970864813981046,18031
0.0,0.0,0.0,0.0,0.0001676933247506488,12999
0.4865723316105759,0.5308022081277896,0.345601785429619,0.5979529153780867,0.6348060855970455,42550
0.3012386200058312,0.2995701719544459,0.2409697513464668,0.37170599019760064,0.22852016626366187,20132
0.0,0.0,0.0,0.0,0.00010933789471609603,40813
0.0,0.0,0.0,0.0,0.0007231562584006742,28398
1.0,1.0,1.0,1.0,0.9997018615267783,492
0.0,0.0,0.0,0.0,3.7509482513210535e-05,12302
0.0,0.0,0.0,0.0,0.00015264160499523885,32707
0.0,0.0,0.0,0.0,8.049391544293069e-05,40419
0.9602128647451696,0.9938650306748468,0.9910046962430057,0.9516106501128228,0.9740791287137119,11247
1.0,1.0,1.0,1.0,0.9996138785542805,43082
0.0764135237053117,0.1358092706884505,0.04899839329683007,0.12312622628249428,0.07427923708572566,14417
0.0419537628013362,0.0721751283943213,0.050307048299016166,0.05113000006934408,0.04072263171894139,31583
0.0453704076924868,0.0478219598909254,0.04899839329683007,0.027700895124830215,0.02972557704965831,8985
0.033324564428069,0.0747077222557578,0.08009491939306727,0.05257687453470827,0.032726048474389,18486
0.0,0.0,0.0,0.0,0.0003025726568933523,32037
0.1806761035756397,0.1599957374254049,0.2991037331462863,0.13953062811655384,0.12089450522771354,29997
0.1153017340667643,0.1033024474991618,0.1722051722051722,0.1183960377254826,0.09751303777626512,5883
0.0,0.0,0.0,0.0,9.988327718958942e-05,23159
0.3030045644139604,0.319950977485224,0.19228401923198987,0.2562426334310145,0.25167923087356975,29906
0.0,0.0,0.0,0.0,0.0006150839502062117,32084
0.0,0.0,0.0,0.0,0.00030112463638778947,20339
0.6162846139739593,0.5616207225118117,0.4382716049382716,0.5887009335153492,0.7321439018142214,19290
0.9986168741355465,1.0,0.991967262905694,1.0,0.9884488500432094,18264
0.1825677801984991,0.1633953499566766,0.1241276631493229,0.11053685185378326,0.22706313164306585,12720
0.0,0.0,0.0,0.0,0.00021107642102594272,10212
0.0,0.0,0.0,0.0,0.0003390224676322651,20529
1.0,1.0,1.0,1.0,0.9986788725596453,925
0.0,0.0,0.0,0.0,6.432923974379883e-05,28527
0.0116781308531938,0.0577833378219106,0.01677221097373598,0.0340068858553471,0.03974588189256519,41131
0.0,0.0,0.0,0.0,0.0001247856374578929,10946
0.0,0.0,0.0,0.0,0.00011754124954694481,1301
0.8572156574248625,0.9342480962552648,0.7482993197278912,0.8419066979516568,0.945546956065528,20214
0.0,0.0,0.0,0.0,7.604813767941401e-05,12144
0.0,0.0,0.0,0.0,0.00023463337311827024,33157
0.2683172223318208,0.2932025538206047,0.21044608438225457,0.2364366482037962,0.12316120566416273,16271
1.0,0.9746484452366806,0.9976931949250288,0.9820384131359742,0.9940808427381876,42643
0.0,0.0,0.0,0.0,0.000745263648428316,8351
0.0369265812437162,0.0224473689040618,0.06383255136134214,0.01973888326829503,0.0112692602945169,24384
0.031880151055214,0.0438088641452555,0.046571149019951734,0.03975300078853103,0.019692617822695397,26327
0.8879944872645602,0.9336646900092682,0.8832623958674378,0.9346309254985649,0.951787952276609,16664
0.0,0.0,0.0,0.0,0.00020825639949646668,17842
0.1755636429990673,0.2016469400862464,0.2310307479321934,0.17167174972191648,0.16616921618532446,32773
0.4576324862106816,0.6284991692660501,0.5422710720433122,0.5660052429925388,0.7150830788842376,25982
0.0336974660091717,0.083419039257494,0.04224031379521431,0.07664013908869145,0.11429040009749095,33644
0.0,0.0,0.0,0.0,0.00014694983768843712,5837
0.0,0.0,0.0,0.0,8.625129362052115e-05,38216
0.3081373079368695,0.2831226060358844,0.42849935791597876,0.3556793500783059,0.27327737022969306,41418
0.0,0.0,0.0,0.0,0.0003010130658564719,26855
0.4756655507731547,0.4036882626363161,0.31095952437199775,0.5049803939077954,0.5643482495696418,37071
0.0,0.0,0.0,0.0,0.00013633832554600656,40368
0.0100755667506297,0.0015015015015015,0.004796163069544365,0.00390643838919701,0.028377419783539755,34052
0.2065194792457273,0.2471275217125839,0.1268566539879584,0.24274604602038155,0.29504444121041984,7594
0.0,0.0,0.0,0.0,0.0007793751730443025,29786
0.0,0.0,0.0,0.0,4.158144766622013e-05,7935
0.0,0.0,0.0,0.0,0.00021125434363584812,22586
0.0,0.0,0.0,0.0,6.208962483574633e-05,4959
1.0,1.0,0.9927653171800329,1.0,0.9988083949836276,196
0.8878513643219526,0.8786431036562353,0.9294583707846465,0.9500035963060183,0.9613897270960149,20866
0.0,0.0,0.0,0.0,0.00010972390307907159,40748
0.9361721296705816,0.976007887817704,0.9707020326231027,0.9418098975114141,0.9047893777045024,12510
0.0,0.0,0.0,0.0,0.0003100969316301406,17346
0.0093708165997322,0.0,0.0633801014174709,0.0,0.008375034939747894,4676
0.0603904397007845,0.0338414602292317,0.34551693154113305,0.039128970812678084,0.045060783544476804,26419
1.0,1.0,1.0,1.0,0.9970736868723479,18539
0.0,0.0,0.0,0.0,4.0787885248596095e-05,3223
0.285194398378478,0.2852467927810393,0.30910709609757875,0.3027162565434006,0.24153478820374036,2282
0.0,0.0,0.0,0.0,0.0002749684723965406,39061
0.0,0.0,0.06383255136134214,0.0,0.0027401502512136417,13940
0.0,0.0,0.0,0.0,9.207358493372378e-05,8901
0.8262403443535157,0.9550512954268824,0.9391223155929037,0.9676391683433936,0.9822744507650129,44588
0.0,0.0,0.0,0.0,0.00018800077528144081,29373
0.0,0.0,0.0,0.0,7.197581724090596e-05,36387
0.9602128647451696,0.9938650306748468,0.8293960692066283,0.950625743601452,0.9495693136839479,31861
0.1623252057145741,0.1004973003694231,0.16905370843989767,0.11257634863012214,0.09590510930996854,15050
0.1026359261653379,0.1304630896286163,0.12384913839619593,0.08898903872293633,0.06668902914996744,16977
0.6472762345679013,0.566468253968254,0.5821721854304636,0.5219397757201737,0.5117128532000159,8427
0.0,0.0,0.0,0.0,6.0263171427842254e-05,38379
0.0,0.0,0.0,0.0,0.00019027020205987806,25439
0.0,0.0,0.0,0.0,0.000155687258999738,32745
0.0,0.0,0.0,0.0,7.80936643244397e-05,9393
0.1742823697865162,0.14959670781893,0.1653379680925793,0.18597196620583717,0.11646845201025766,19577
1.0,1.0,1.0,1.0,0.9987621073451685,44575
0.0,0.0,0.0,0.0,3.2888961247424554e-05,16400
0.5690000036170159,0.5960701484895033,0.5336538461538461,0.6750103785245771,0.7147871844363392,44128
0.2686504938101998,0.3461127304854377,0.21178495137466355,0.3957904699238938,0.20488007704335354,36805
0.0,0.0,0.0,0.0,0.00039263686799047065,27078
0.4963102199944305,0.4520137926692423,0.4001177766664492,0.5160196549702754,0.7205433228184602,2342
0.9877367967661072,0.933761100281568,0.9574829910777157,0.9871592701058797,0.9321206820868576,14544
0.0,0.0,0.0,0.0,0.00015043756213439742,27488
0.0439454307012546,0.0419071746552363,0.022997586131226683,0.052497769941110474,0.06138214744816014,35027
0.0822171886704179,0.0670568996257069,0.08704607635866186,0.06860760217895985,0.058422511925755004,12693
0.0,0.0,0.0,0.0,7.35545442534313e-05,22369
0.2692214910948733,0.2126401710120489,0.2092219396476798,0.23817494781204457,0.20493540359856832,14215
0.2251547898204033,0.3036088649296196,0.24332869600117069,0.2631402559698645,0.24116003660526247,1373
0.0,0.0,0.0,0.0,5.618681110530396e-05,25205
0.0,0.0,0.0,0.0,4.975855090181115e-05,32843
0.0,0.0,0.0,0.0,0.00030141842367637645,30550
0.0195118911468871,0.0243376333239222,0.054703177531961654,0.0023952095808383233,0.00993019602772425,7084
0.0828064287910272,0.1045371637026903,0.09875692277926913,0.08517909391211356,0.07089453354000315,27618
0.1259734781887841,0.1298986179305328,0.19858962401730507,0.1230634197415084,0.09114284396935074,21434
0.6953479713777196,0.6351217828549772,0.7393349998983801,0.6327239334046586,0.67267512848713,21268
0.4163563820078702,0.3665165165165165,0.19228401923198987,0.4166951901121247,0.7122975847344671,43045
1.0,1.0,0.9940953209800437,1.0,0.997304683476126,599
0.0,0.0,0.0,0.0,0.0012877244526575545,14819
0.0,0.0,0.0,0.0,0.0002060463241846685,34082
0.0,0.0,0.0,0.0,4.453360025363219e-05,309
0.1093615420840551,0.1571473220572166,0.12931305488272,0.11524223904903419,0.10942377239048998,10886
0.9823580093741384,0.9335390040494363,0.9516860776210482,0.9894999184314142,0.9888059607186249,43066
0.0,0.0,0.0,0.0,6.68124136682527e-05,27129
1.0,1.0,1.0,1.0,0.9975699919595176,17763
0.995411745930418,1.0,0.9934331331113255,1.0,0.9968588361616336,44587
0.0139780345171872,0.0,0.021382513193009847,0.002507836990595611,0.019464586068499365,16505
0.0,0.0,0.0,0.0,0.000358600591523974,12110
0.0,0.0,0.0,0.0,7.18866112320701e-05,15022
0.0,0.0,0.0,0.0,0.0005192973672950933,4409
0.0,0.0,0.0,0.0,5.623603707822493e-05,21725
0.1054212936725934,0.1580947569906219,0.17361692750869917,0.1352731495193417,0.06309362594978375,19946
0.0,0.0,0.0,0.0,0.00015464339941283645,10553
0.9992138364779874,0.9635076252723312,0.9822871200634284,0.9937678959595354,0.970465491846705,7569
0.0,0.0,0.0,0.0,6.376893817244261e-05,13339
0.0,0.0,0.0,0.0,0.0016324958843217802,39138
0.0,0.0,0.0,0.0,5.710594052595777e-05,7429
0.3431986865812841,0.2064483810334433,0.42832995796788637,0.37860693607157014,0.500556545382902,11307
0.0,0.0,0.0,0.0,0.00019800659955411342,39875
0.0,0.0,0.0,0.0,0.00023083476408110215,37826
0.0063897763578274,0.0011376564277588,0.04134048821548821,0.0,0.007065720641903307,12167
0.5594987553441461,0.5094825916889354,0.4965563179015688,0.47230416907858264,0.26263083486141864,3005
0.0182056480514427,0.0488593181253891,0.0840240402381048,0.022572689996625088,0.046766271754997264,28032
0.0,0.0,0.0,0.0,0.0003940338282073543,36703
0.0,0.0,0.0,0.0,0.00022390065074044454,18659
0.0,0.0,0.0,0.0,4.791795424278501e-05,36262
0.0,0.0,0.0,0.0,6.823191001337958e-05,5442
0.0396490760046708,0.098295406828697,0.07287181708814176,0.07015541865214946,0.02920845547844263,17917
0.7255318326545009,0.6728958509570542,0.6259117565908497,0.6884532735925925,0.742615101302541,44309
0.0599336656274696,0.0503530043098388,0.04750000000000001,0.0290331819804694,0.02298233967400857,28476
0.9573159218320508,0.9632614180078296,0.9172541743970314,0.9973946552735192,0.9887416532332298,30661
0.0,0.0,0.0,0.0,0.0010339954545222397,483
0.0568977591036414,0.1032051282051282,0.01936026936026936,0.07065624220276907,0.045618835336601105,16850
0.1968089265678503,0.1791697970810057,0.5047972255409531,0.25390038091082845,0.21644683408601526,29771
0.8702614379084967,1.0,0.6706501101237944,1.0,0.993453739316215,19363
0.6464092747890424,0.4530608369531676,0.8515473044174545,0.46519868557750055,0.6558126522840839,1734
0.7450272543308653,0.7655459485300947,0.8243493885121428,0.7169568694390003,0.803435450378457,27979
0.0,0.0,0.0,0.0,0.0001649780842141879,21236
0.0,0.0,0.0,0.0,0.0002269424477114112,7916
0.0,0.0,0.0,0.0,0.002511728777057471,1322
0.0307033906753479,0.0492733018797478,0.010638297872340425,0.010227936879018119,0.025497516493000735,34771
0.0,0.0,0.0,0.0,0.0005716852417470882,18097
0.1384967177283801,0.0492733018797478,0.18532797527178535,0.09467459481780785,0.032155017964966046,20724
0.1490887250569041,0.1319438522039077,0.1241276631493229,0.09347331145516798,0.0475415450185707,25302
0.486031746031746,0.3143312788111084,0.5263485594611422,0.4226069360715702,0.7360257590630125,1307
0.1115546239308615,0.1451279920356663,0.11999613041279707,0.2004273492613829,0.14896881677404997,15573
0.0214105448942862,0.0236676976022499,0.005978751368805547,0.01180286567014536,0.0547155896014497,32736
0.0,0.0,0.0,0.0,0.0003932398267617016,38035
0.0,0.0,0.0,0.0,0.0001906191069685164,41635
0.0,0.0,0.0,0.0,0.006657533007460963,29321
0.0,0.0,0.0,0.0,7.574135339743827e-05,13874
0.0,0.0,0.02865631589035844,0.0,0.0026860604278721757,5017
0.0,0.0,0.0,0.0,0.00013041626089189463,30688
0.3961321609123434,0.4980676938750569,0.4193351006682858,0.4162200983679857,0.6156108468991051,8002
0.049633650747431,0.0760996001454016,0.16462585034013602,0.07626463156809157,0.0812631536543404,31426
0.0,0.0,0.0,0.0,0.0001323324990476334,23776
0.3925435968118895,0.2974151524048761,0.44404894327030037,0.333480053306057,0.19270792575279036,36891
0.0,0.0,0.0,0.0,0.0005405583714509156,22488
0.0,0.0,0.0,0.0,0.00011061005649307287,4821
0.0,0.0,0.0,0.0,0.00010121038609603354,8223
0.0423549175158847,0.0545594471667712,0.07780766496382999,0.044106512677968626,0.018713447145315473,13080
0.9888797261438772,1.0,0.4293635589612601,1.0,0.9950820490885169,5
0.0,0.0,0.0,0.0,0.0006620604042435402,39793
0.0,0.0,0.0,0.0,0.0005502613449410713,34911
0.2492238688689997,0.191360003561967,0.3164623471999317,0.17769009378753825,0.3058955200126003,5698
0.0,0.0,0.0,0.0,0.0015623248874373512,33048
0.0,0.0,0.0,0.0,0.0002742202762405385,39013
0.0,0.0,0.0,0.0,0.0001969532162732897,24398
0.0,0.0,0.0,0.0,0.0008333297315408583,29171
0.5100413973664125,0.3869862440308569,0.38381888381888385,0.38821454766953395,0.3537317569330984,2743
0.1259734781887841,0.1412642627594156,0.06460749775410775,0.1592854417880929,0.15028676216886958,11394
0.0093708165997322,0.0,0.0,0.0,0.013063640580352235,28539
0.0921529838443784,0.0728804770547057,0.1901573036600593,0.09474086506452581,0.02652386934327307,32024
0.9588072046579964,0.9505804007820136,0.9684299984548125,0.9183842275944037,0.9408298412529916,29028
0.0206871398622028,0.0,0.13906759691362353,0.0,0.03500731175101883,11931
0.0,0.0,0.0,0.0,0.001002176638285996,34481
0.0,0.0,0.0,0.0,0.0009558953089379472,31747
0.0073593073593073,0.0163012150976458,0.024501173708920188,0.006639157408743326,0.012386056709641945,37604
0.0,0.0,0.0,0.0,0.0008096695346923321,7470
0.1056982734614313,0.1025732781026563,0.2100444779565518,0.10760980754150032,0.05293665706473491,35212
0.0,0.0,0.0,0.0,9.718728251287533e-05,965
0.0,0.0,0.0,0.0,5.1039492568538715e-05,13555
0.0,0.0,0.0,0.0,0.0005776012059037588,31541
1.0,1.0,0.9158153706453985,1.0,0.9973804189527269,424
0.0,0.0,0.0,0.0,0.0001052161230150098,21419
0.0,0.0,0.0,0.0,0.00039007190039091745,30474
0.0,0.0,0.0,0.0,0.00012079657043464363,15518
1.0,1.0,1.0,1.0,0.9995722219058922,14758
0.0530343142661746,0.0177644886113798,0.0677361040966727,0.029928122352041286,0.04127061588117932,21068
0.1507129727743655,0.1571473220572166,0.18234806919017443,0.14765891219209287,0.1167658758770492,35548
1.0,1.0,0.9947518577494693,1.0,0.9988465094593293,19004
0.0,0.0,0.0,0.0,2.894734171984642e-05,38813
1.0,0.9823232323232324,1.0,0.9929332796583472,0.9582622630582909,42912
0.9548055607838216,0.9423360655737704,0.9723775032586799,0.9894999184314142,0.9843200266929164,892
0.0,0.0,0.0,0.0,0.00010526537748535194,38675
0.5512050459244273,0.4790799584849088,0.7529474476357708,0.5137771329633156,0.6944832672251097,43129
0.1831504910286994,0.2008080054042261,0.29905031410634825,0.13253787098966222,0.1395131049615168,34767
0.0,0.0,0.0,0.0,0.00017728491052536509,11467
0.0,0.0,0.0,0.0,7.917095246116575e-05,24495
0.0087094220110847,0.0,0.04224031379521431,0.0,0.0039589066049604705,28265
0.0,0.0,0.0,0.0,0.0003173936907807164,4200
0.0682415681366799,0.0697189284145805,0.12731260705087918,0.08068090138034587,0.03589294936737247,29655
0.0,0.0,0.0,0.0,0.00015073956646132096,21382
1.0,1.0,0.9947518577494693,1.0,0.9980011816464944,42179
