catboost_baseline,lgbm_baseline,index
0.0,0.0,23234
0.0,0.0,40019
0.09286552007653998,0.08032923314253237,8721
0.0,0.0,38942
0.0,0.0,29612
0.0,0.0,18483
0.0,0.003322995126273815,31934
0.0,0.0,36655
0.1002751977984176,0.05753825993259446,15341
0.0,0.0,41491
0.9576668558025648,0.8865637517368508,33187
0.0,0.0,36292
0.027551988078303866,0.06152259456714903,30217
0.0,0.0,1749
0.0,0.0,23791
0.0,0.0,5831
0.0,0.0,3635
1.0,0.7619966115604696,17465
0.0,0.0,17746
0.0,0.0,10223
0.0,0.0,33091
0.0,0.0,4522
0.14567539200698662,0.23153476056701863,7659
0.9983498349834984,1.0,44304
0.18333505446697687,0.32185562185562183,19318
0.0,0.0,5476
0.46243513240212913,0.4390800660780532,13636
0.3863047145449749,0.3100948093581611,19914
0.7520983935742972,0.813105264053355,20805
0.0,0.0,34895
0.0,0.0,12412
1.0,1.0,731
0.0,0.0,39398
0.15360426921622733,0.13218064179299285,41522
0.0,0.0,8254
0.0,0.0,3909
1.0,1.0,3471
0.0,0.0,32613
0.0,0.0,35259
0.0,0.0,24838
0.0,0.0,34637
0.997289972899729,1.0,17133
0.07361029173882429,0.125111721837582,27285
0.0,0.0,39542
0.20639626818469325,0.3310456167052563,10208
0.0,0.0,14254
0.4455899198167239,0.41084054834054834,8317
1.0,1.0,12164
0.0,0.0,14494
0.0,0.0,23668
0.0,0.0,34751
0.0,0.0,9874
0.0,0.0,36453
0.09358417810544695,0.1025732781026563,30368
0.0,0.0,11797
0.075213023186335,0.08368099682892087,5496
0.0,0.0,8252
0.7894894295971281,0.786500778155065,37736
0.0,0.0,39206
0.0,0.0,28758
0.9948776127612762,0.9925925925925926,43800
0.0,0.0,38470
0.0,0.0,26039
0.0,0.0,9571
0.0,0.0,22489
0.1525416477433538,0.08478305892098996,39917
0.0,0.0,37559
0.0,0.0,26569
0.9938390075656431,1.0,43291
0.0,0.0,29841
0.0,0.0,32188
0.13856417198714546,0.0011376564277588168,676
0.0,0.0,13875
0.0,0.0,4779
0.17883116291006798,0.15436288695957204,5198
0.0,0.0,39970
0.0,0.0,41764
0.0,0.0,24058
0.3714361661730083,0.44127416700946115,18504
0.0,0.0,29649
0.0,0.0,25977
0.0,0.0,31431
0.0,0.0,25369
0.0,0.0,25172
1.0,1.0,10334
0.0,0.0,6984
0.0,0.0,38791
0.0,0.0,15617
0.0,0.0,41741
0.024747304198442083,0.04172047639546563,14959
0.14624309868875088,0.17404562646274538,13007
0.0,0.0,2293
0.48406372883559196,0.4869431643625192,33381
0.0,0.0,23062
0.871431444805297,0.9172823026433502,9157
0.0,0.0,35889
0.0,0.0,14072
0.0,0.0,12468
0.0,0.0,16284
0.5666617333284,0.3980938406847572,6713
0.0,0.0,31015
0.0,0.0,41732
0.1325896325896326,0.11392235609103078,12687
0.0,0.0,22352
0.9840694175800558,0.9780748663101604,22986
0.13369385034486755,0.1319438522039077,36999
1.0,1.0,42341
0.19144234039579744,0.17127854211052132,43482
0.0,0.0,3429
0.0,0.0,33379
0.12095514253977564,0.13860691857399468,11076
0.9977257412398922,0.933717962093549,42939
0.0,0.0,17369
0.2401336116483762,0.35716904662187493,28443
1.0,1.0,19074
0.0,0.0,25297
0.0,0.0,15699
0.0,0.0,36313
0.08973055578640221,0.0993323304933233,16913
0.0,0.0,23019
0.0,0.0,31855
0.8247863247863249,0.8341193020866342,12377
0.46877179185690787,0.4999794596237825,33293
1.0,1.0,23886
0.10185072561310186,0.10216802168021678,17095
0.2529179831470532,0.3484507740310721,39628
0.0,0.0,38084
0.0,0.0,30429
0.0,0.0,30211
0.0,0.0,10789
0.34547860741409125,0.27701938931601006,44844
0.0,0.0,32883
0.0,0.0,35604
0.0,0.0,11242
0.052612871761807935,0.008032128514056226,10737
0.04604697879551681,0.05192651795300012,12142
0.47642845244044646,0.4372490581452115,43399
0.0,0.0,25590
0.0,0.0,735
1.0,1.0,44713
0.23332440685367808,0.29851887760776513,20233
0.0,0.0,31233
0.7731390849403832,0.7456373369416848,13034
0.0,0.0,36720
0.0,0.0,20843
0.0,0.0,41239
0.2985234899328859,0.603196266066497,21331
0.17070016939582158,0.04824689949805797,5808
0.0,0.0,10088
0.9453959888742497,0.9971988795518207,43041
0.0,0.0,32666
0.0,0.0,31814
0.0,0.0,24305
0.0,0.0,2406
0.0,0.0,23863
0.3095217243224833,0.28404717343315095,4414
0.0,0.0,25002
0.0,0.0,37632
1.0,1.0,17
0.0,0.0,29392
0.33256542268677963,0.3299148748649304,12058
0.0,0.0,39842
0.0,0.0,19183
0.0,0.0,39528
0.4245726495726496,0.3593407873282087,10707
0.9917443667443667,0.965437529416024,25284
0.0,0.0,7584
0.2225290911769038,0.22420031630131465,20782
0.006389776357827476,0.0011376564277588168,14046
0.27674041362692375,0.40435693338919143,5625
0.055033719564612005,0.06947672866326443,6896
0.0,0.0,10542
0.024747304198442083,0.0,30482
1.0,1.0,976
0.0,0.0,13256
0.0,0.0,32727
0.0,0.0,19267
0.26210849876613723,0.21200716845878134,21045
0.0,0.0,27728
0.0,0.0,2097
0.9963538269994664,0.9857058650162097,20147
0.0,0.0,21172
0.12496109554933084,0.06086663171792483,34659
1.0,1.0,18297
0.0,0.0,4459
0.13867886692834627,0.12307551151481788,12100
0.198221576699478,0.19031905913761551,15862
0.9841241205123579,0.9775749858517261,43202
0.0,0.0,17673
0.0,0.0,25893
0.0,0.0,23771
0.9911616161616162,0.9851906158357772,2025
0.08785786675515195,0.1590380171136454,14482
0.0,0.0,35863
0.0,0.0,9110
0.08922558922558922,0.10563639035861257,8418
0.0,0.0,10632
0.6656802649193264,0.7760711624441132,42875
0.0,0.0,27916
0.0,0.0,7924
0.5533592044627698,0.4841665615215363,25956
0.9949403322044832,1.0,14356
0.0,0.0,24761
0.0,0.0,10161
0.4515989265058535,0.47299293434947715,20017
0.0,0.0,41345
0.0,0.0,34989
0.0,0.0,3146
0.0,0.0,17056
0.0,0.0,40248
0.0,0.0,21253
0.9449289529233429,0.9330390040494363,8694
0.0,0.0,32793
0.10027241411923998,0.12252252252252253,14598
0.8067744757947329,0.9430214151554669,19658
0.1887843956809474,0.2250010126408739,33243
0.0,0.0,20178
0.0,0.0,23245
0.0,0.0,41583
0.0,0.0,37838
0.0,0.0,39249
0.14509755144454098,0.21840214323858476,44605
1.0,1.0,44067
0.0,0.0,19693
0.12517330164388987,0.22058723281549367,22735
0.0,0.0,4119
0.0,0.0,10181
0.18331043956043958,0.13608921014495487,13760
0.0,0.0,18571
0.0,0.0,4374
0.7779291979949874,0.7401664673046252,11565
0.0,0.0,7821
0.0,0.0,30479
0.0,0.0,26874
1.0,1.0,42834
0.05760742591985832,0.06152259456714903,13369
0.0,0.0,17297
0.0,0.0,10448
0.0,0.0,3416
0.9986168741355463,0.9967948717948718,11896
0.186652043295456,0.023021726131154076,7767
0.9986168741355463,1.0,25033
0.0,0.0,42005
0.03712399671889439,0.04196061196854058,28198
0.0,0.0,9253
0.0,0.0,20653
0.9297634732417341,0.9330390040494363,1276
0.0,0.0,38302
0.20981820301816945,0.23647792524704822,1562
0.0,0.0,33928
0.0,0.0,8701
0.0,0.0,12669
0.0,0.0,35718
0.8368377385326538,0.9614035087719298,15779
0.0,0.0,13320
0.0,0.0,12803
0.21153393209233082,0.10692992644212156,8037
0.5852388188986558,0.39868816767333154,20601
0.15336706168970315,0.196093546919362,4378
0.0,0.0,40200
0.0,0.0,28844
0.0,0.0,11404
0.4408417260296406,0.35385661280466624,6854
0.0,0.0,35100
0.23343208251042355,0.0310562248391414,12428
0.06114178448351412,0.039004690965475285,34469
0.0,0.0,7874
0.7168253968253969,0.7651763150725058,16442
0.0,0.0,16098
0.6188806224443435,0.7497420020639834,43896
0.0,0.0,12948
0.0,0.0,14875
0.0,0.0,26089
0.07568684039272273,0.09721169151635216,33866
0.5543475905390434,0.5073021650884358,24401
0.0,0.0,22698
0.37430391287206777,0.45983268323352927,40443
0.9440508901840183,0.9146315789473684,12921
0.11797267423770452,0.1343614641641403,7058
1.0,1.0,31980
0.0,0.0,3462
0.0,0.0,38067
0.20744348877576893,0.17415360969986768,17919
0.0,0.0,36551
0.14778149742281735,0.17067077808613426,34702
0.06709208365610013,0.07385002005144004,30224
0.0,0.0,7441
0.27962369420702754,0.3160968059659491,13703
0.1779500879360627,0.20234387592692624,33624
1.0,1.0,2206
1.0,1.0,1121
0.0,0.0,11614
0.9260085643452783,0.8879477004477003,44863
0.0,0.0,13722
0.19680892656785032,0.14081490752329298,6560
0.0,0.0,22644
0.0,0.0,12587
0.0,0.0,40503
1.0,1.0,7424
0.0,0.0,33065
0.0,0.0,7900
0.0,0.0,15852
0.0,0.0,38873
0.0,0.0,19260
0.0,0.0,14531
1.0,1.0,21468
0.2225290911769038,0.19751789604730782,28863
0.3403198960743718,0.3357277212625122,42093
0.0,0.0,27817
0.01637452960982373,0.04588500102312257,35783
0.6515184261830959,0.5440372369878184,9104
0.0,0.0,32637
0.0,0.0,20783
0.4350018528543545,0.41363049095607235,28590
0.0,0.0,36910
0.0,0.0,29030
0.0,0.0,41439
0.005847953216374269,0.018495086632945395,13447
0.03923245705980182,0.010461665751768141,6699
0.0,0.0,37626
0.0,0.0,12601
0.0,0.0,9065
0.0,0.0,6903
0.0,0.0,35002
0.39808306925155107,0.41964285714285704,35175
0.0,0.0,38565
0.0,0.0,30998
0.0,0.0,19842
0.0,0.0,30783
0.08198967055203955,0.010461665751768141,40088
0.0,0.0,24242
0.0,0.0,40139
0.049191368571402744,0.04927330187974785,37371
0.0,0.0,30882
0.4480851548160847,0.33025162822695253,42813
0.0,0.0,13015
0.27306076284451225,0.25404220878382505,39103
0.45942887521834885,0.6369158670931059,26346
0.0,0.0,38447
0.0,0.0,13591
0.0,0.0,6329
0.0,0.0,37534
0.0,0.0,9313
0.0,0.0,33376
0.0,0.0,7860
0.03632391790286527,0.0,12448
0.0,0.0,4814
0.07486390796810044,0.08455732127834632,30600
0.0,0.0,40861
0.37574559578304895,0.44314790981457647,21787
0.0,0.0,34855
0.0,0.0,37714
0.4288577795577395,0.3855933314266648,6361
0.0,0.02570806100217865,14781
0.2164876539786417,0.30176313326034876,34315
0.0,0.0,23792
0.22457437275985667,0.32081227808678997,43355
0.0,0.0,29415
0.19087086138338005,0.26523579026046246,43448
0.0,0.0,11947
0.8740324384787472,0.8548087952152718,34437
0.0,0.0,30617
0.0,0.0,17399
0.0,0.0,34576
0.11027729299980608,0.17873588887330846,32155
0.07412496259322118,0.13860691857399468,33170
0.0,0.0,23321
0.13504256842943896,0.11756361808995104,35056
0.0,0.0,29391
0.14415389044842727,0.045297752554695536,29733
0.10575882637318886,0.14010434152160403,40211
0.0,0.0,37996
0.30798825017339154,0.20608242416312728,20473
0.0,0.0,7451
0.0,0.0,16748
0.0,0.0,36053
0.6132381078295189,0.6627778496199549,28723
0.0,0.0,35675
0.23853754094083102,0.5794562162983216,2757
0.0,0.0,35170
0.42935036346263167,0.31503304328436976,3417
0.08174221484640733,0.11664142272778792,27252
0.0,0.0,15768
0.0,0.0,39269
0.0,0.0,34100
0.0,0.0,38091
0.0,0.0,11622
0.0,0.0,34700
0.10336652441915599,0.11094530090213545,22211
0.040723349429988905,0.06982937102877133,12500
0.0830639424758637,0.1587753966967719,15517
0.03803040966540571,0.05143745143745143,29893
0.0,0.0,6875
1.0,1.0,43336
0.0,0.0,39720
0.042092379736057894,0.0,7601
0.0,0.0,21768
0.0,0.0,27308
0.0,0.0,6934
0.1482504893688138,0.13073699154973403,18593
0.0,0.0,24584
0.0,0.0,41782
0.9977257412398922,1.0,282
0.0,0.0,40817
0.0,0.0,36320
0.23800590883025152,0.26543590732350014,39141
0.5560673425058722,0.48544808072918255,38971
0.4756655507731547,0.5625486834397725,30623
0.8061056998556998,0.8189012490241998,16736
0.0,0.0,12733
0.0,0.0,16536
0.0,0.0,23487
0.0,0.0,11937
0.0,0.0,39534
0.0,0.0,792
0.0,0.0,14524
0.0,0.0,17130
0.5421250810569278,0.6920747328356024,16179
0.0,0.0,16507
0.0,0.0,40740
0.0,0.0,39602
0.0,0.0,22263
0.06908423575090242,0.047342214008880674,23682
0.12810054915193123,0.08335835835835835,25141
0.9606265323219049,1.0,43842
0.15568955877306498,0.09759514448219263,35384
0.0,0.0,28657
0.0,0.0,17483
0.39613216091234343,0.4473607044399925,18157
0.0,0.0,35397
1.0,1.0,19697
0.0,0.0,25993
0.033062026648242204,0.017024943412714932,31048
0.9977257412398922,0.9699520697167756,19436
0.5348716619134041,0.4925750588303863,2459
0.0,0.0,24507
0.9892278952471519,0.986845466155811,20117
0.20510588812133593,0.1738077813426935,4670
0.8878794380886431,0.79873665429221,10538
0.0,0.0,13496
0.9947514359279065,1.0,19931
1.0,1.0,42693
0.9201272518025373,0.9865728900255754,2104
0.00870942201108472,0.0,16652
0.07259100728149785,0.08368099682892087,28907
0.887898947087201,0.8755816536176356,35096
0.0737548331104297,0.10453716370269038,31062
0.0,0.0,36236
0.0,0.0,26492
0.997289972899729,1.0,16767
0.0,0.0,36390
0.0,0.0,11389
0.0,0.0,28278
0.0,0.0,22344
0.427467825909035,0.5338454125175303,43993
0.41760867097945753,0.4986579467266163,20100
0.42037860892076573,0.5437457279562543,44372
0.11962551131690598,0.06634047840944392,36836
0.0700097948152321,0.02376758807735258,31782
0.0,0.0,34899
1.0,0.9938650306748467,5331
0.06940711928335691,0.05264242659926113,36630
0.3518943433625268,0.4634709564215378,2860
0.0,0.0,25808
0.5284596542052996,0.485960960960961,29600
0.0,0.0,41552
0.4655294298447825,0.43031658264216405,1903
0.0,0.0,32438
0.11654456654456656,0.10287092803125943,7801
0.0,0.0,13160
0.0,0.0,40322
0.0,0.0,25503
0.0,0.0,33651
1.0,1.0,4328
0.0,0.0,31469
0.0,0.0,38268
0.0,0.0,12903
0.9992138364779874,0.9508318861441819,18742
0.0,0.0,13045
0.12825239277757264,0.1280939476061427,18919
1.0,0.9786666666666667,2368
0.0,0.0,32853
0.0,0.0,14291
0.21125448028673835,0.2076689706806288,4685
0.0,0.0,29080
0.0,0.0,23995
0.29453227129388154,0.26441299790356393,40369
0.0,0.0,19788
0.0,0.0,21415
0.013978034517187278,0.0,20938
0.7557608500054341,0.7825988137522962,23508
0.9877249930912647,0.9430178982810561,12229
0.3667474042548595,0.46960796078007866,44427
0.0,0.0,2363
0.14669639962431627,0.15977093973801584,15799
0.0,0.0,32989
0.9915529017337193,0.981696083675046,5558
0.0,0.0,7873
0.0,0.0,8027
0.0,0.0,28176
0.0,0.0,28708
0.030672850052884226,0.04621570608695072,24433
0.0,0.0,35946
0.05525846702317291,0.12034981707567725,35227
0.0,0.0,4465
0.14877379580582126,0.20818767829424542,6587
0.06648318242025492,0.004132231404958678,16882
0.0,0.0,26128
1.0,1.0,44739
0.27674041362692375,0.34810889320693245,15068
0.0,0.0,32453
0.0,0.0,37540
0.059668296424120415,0.0656970126495286,41559
0.0,0.0,12828
0.0,0.0,16938
0.0,0.0,20112
1.0,1.0,623
0.0,0.0,37146
0.033062026648242204,0.04056005174445094,10243
0.0,0.0,37848
0.0,0.0,35813
0.0,0.0,12916
0.5129437993823291,0.6353400438766292,4923
0.08566499597371596,0.19047220928645622,17730
0.0,0.0,35457
0.3525892073549243,0.4673537151771899,3993
0.3822751322751323,0.4176073611633633,4829
0.08879795893144059,0.08579426817296144,38839
0.3261652801511951,0.4461613507517595,13593
0.186652043295456,0.257104174272849,15379
0.0,0.005780346820809248,17043
0.9888404533565823,0.9632614180078295,6321
0.0,0.0,35012
0.0,0.0,7128
0.5361974196105427,0.34227080130577536,11572
0.0,0.0,14937
0.0,0.0,32339
0.4646300144845393,0.28170198979769034,37622
0.0,0.0,5985
0.14972643097643099,0.06562773161298226,30562
0.0,0.0,4967
0.0,0.0,15344
0.0,0.0,35129
0.8121951219512195,0.7334847796456155,26561
0.0,0.0,16658
0.33444140788261695,0.20818767829424542,8195
0.24772216693002122,0.3664734235180364,5683
0.07801483403941324,0.11861127148060242,38429
0.1289647284523304,0.08817486503396581,22070
0.008422296683030727,0.03578070223739515,32709
0.03161023491161936,0.014470989761092151,39231
1.0,1.0,31599
0.0,0.0,22367
0.0,0.0,18690
1.0,1.0,42951
0.07797669792554703,0.08128480804642724,39689
0.018580937668200376,0.0,22811
0.0,0.0,29010
0.9886401415743825,0.9506921116398587,11391
0.0,0.0,11348
0.0,0.0,2818
0.0,0.0,40032
0.0,0.0,23681
1.0,1.0,43437
0.0,0.0,28862
0.0,0.0,37319
0.15071297277436557,0.10454991945981407,39454
0.0,0.0,552
0.9794526461193128,1.0,17270
0.9977257412398922,1.0,18282
0.0,0.0,10071
0.0,0.0,23173
0.006389776357827476,0.0,5081
0.4480851548160847,0.4081851889191339,21047
0.18411429193993464,0.2118810267746438,10773
0.0,0.0,15445
0.0,0.0,23253
0.5273855370132648,0.3516174005670693,24069
0.0,0.0,28854
0.552911516940294,0.5557889822595704,12356
0.0,0.0,1592
0.03512735650830184,0.0018214936247723133,607
0.11654456654456656,0.06152259456714903,18388
0.0,0.0,33781
0.0,0.0,40893
0.0871259125465159,0.12102756261114751,38828
0.1622508918443246,0.19755979975311336,6880
0.0,0.0,39832
1.0,1.0,2250
0.0,0.0,33935
0.0,0.0,1942
0.0,0.0,2601
0.0,0.0,34572
0.0,0.0,15397
0.3160741409128506,0.34198421506967563,17229
0.0,0.0,6512
0.0,0.0,3244
1.0,1.0,19007
0.0,0.0,10828
0.0,0.0,5701
0.7345238095238096,0.8131284325517139,17941
0.0,0.0,1733
0.03111886679611014,0.03578070223739515,14390
0.9133433458212844,0.9184413737045315,28321
0.15533586656095258,0.12459818308874913,12401
0.06766917293233082,0.08310240126584985,19813
0.0,0.0,37555
0.23853754094083102,0.25540762091545915,19373
0.9895484949832776,0.9645025130532376,44116
0.10849106664951795,0.10393015308558351,13096
0.47616622200662945,0.47254401077249053,7999
0.23163575143552895,0.22965971780911945,11785
0.15692688562338367,0.16839172736941857,5777
0.0,0.0,39004
0.0,0.0,6603
0.15031354983202688,0.1343614641641403,4416
0.0,0.0,12162
0.018679216406489133,0.02954851987651484,25542
0.0,0.0,26836
0.08416199813258636,0.04277228518607829,30737
0.0,0.0,29406
0.0,0.0,35616
0.0,0.0,18441
0.9522279055526329,0.9328361278783813,17544
0.0,0.0,3771
0.0,0.0,26941
0.2109373982220688,0.21698454034085723,14849
0.04021417179311916,0.026773497620388834,8810
1.0,1.0,12282
0.0,0.0,39253
0.11823051399322587,0.1431013084417597,4830
0.32392054399892806,0.21529676338301437,37138
0.0,0.0,35180
1.0,1.0,13234
0.0,0.0,27825
0.6263571358605153,0.5572647502153316,40099
0.6386335075769575,0.3206063907044299,18723
0.27907607689772634,0.21448845272374684,37950
1.0,1.0,42603
0.20201428993158907,0.3031876967421398,7645
0.0,0.0,40112
0.0,0.0,19822
0.0,0.0,40546
0.0,0.0,9103
0.0,0.0,41852
0.37430391287206777,0.2993490022616236,41918
0.08490804712359028,0.10054006330168251,6721
0.02714316624974932,0.029527988272667196,17190
0.2002790812431335,0.2775443510737628,829
0.0,0.0,6371
0.31784933262951515,0.44781093246496795,2224
0.0,0.0,15840
0.19598639209031946,0.25782365926503054,22321
0.0,0.0,9015
0.0,0.0,15017
0.0,0.0,31578
0.9984917043740573,0.9905906924173178,30758
0.9888638831875336,0.9938650306748467,42245
0.23332440685367808,0.20052690812359322,5252
0.0,0.0,16162
0.8802628177509694,0.9011339365520604,27456
0.5135204833480697,0.4285356718105642,19689
1.0,1.0,15749
0.0,0.0,31444
0.5143157452175741,0.6170987391981867,31786
0.0,0.0,24707
0.5001522155123138,0.4738356687741092,43113
0.991372053872054,1.0,1747
0.9992138364779874,1.0,18558
0.5007457121551081,0.23087850871895998,368
0.00870942201108472,0.0,5804
0.0,0.0,12165
0.0,0.0,10362
0.2109373982220688,0.15714732205721665,18484
0.9941268357855869,1.0,15939
0.33595476278489533,0.3969094922737307,32340
0.14714283302749379,0.04927330187974785,1931
0.0,0.0,28043
0.1971872265265532,0.23318768996960484,19631
1.0,1.0,624
0.0,0.0,30258
0.0,0.0,5673
0.0,0.0,39935
0.0,0.0,37809
0.430581239942176,0.37231732038598997,2976
0.0,0.0,37217
0.1520764320220842,0.1350906335606458,31147
0.008422296683030727,0.020114942528735632,7638
1.0,1.0,7036
0.0,0.0,37945
0.0,0.0,24956
0.31056550533608385,0.2725995232389094,1318
0.0,0.0,19529
0.0558526440879382,0.060545446724308505,39618
0.0,0.0,34284
0.04080349531116794,0.06726284344190019,2928
1.0,1.0,16203
0.0,0.0,35009
0.0,0.0,31632
0.26953312404830937,0.2589147076878634,5255
0.0,0.0,39260
0.5570679830339476,0.7080137506909896,3395
0.9977257412398922,1.0,12158
0.997289972899729,1.0,44796
0.13955673578085437,0.1797037964121819,40273
0.0,0.0,39551
0.04331714099098816,0.08383590955540182,11761
0.14339767585187416,0.16956462604176925,35923
0.40149572649572657,0.39803605057842345,37448
0.20981820301816945,0.23137435243592475,13470
0.0,0.0,3799
0.0,0.0,21249
0.5233102381223763,0.43181230913789054,4641
0.997289972899729,1.0,610
0.0,0.0,36758
0.9917443667443667,0.9827550167224081,43707
0.0,0.0,34840
0.007450517318938372,0.009103341947083062,34501
0.07276846382117202,0.18163509039832534,30473
0.0844017094017094,0.08969628858066991,28855
0.947379619930972,0.9706140350877193,6678
0.0,0.0,2016
0.08008416729971045,0.010461665751768141,5872
0.0,0.0,25821
0.0,0.0,35719
1.0,1.0,9760
0.9654466769591061,0.9342480962552647,38194
0.0,0.0,23704
0.0,0.0,18079
0.050092641965733244,0.09832791218922499,31835
0.0,0.0,2784
0.0,0.0,37094
0.976219598811547,0.9841518634622083,31895
0.0,0.0,33036
1.0,1.0,1302
0.0,0.0,30070
0.0,0.0,21019
0.9948289953476676,1.0,32310
0.0,0.0,27625
0.0,0.0,5695
1.0,1.0,42077
0.0,0.0,39565
0.0,0.0,11563
0.0,0.0,22485
0.0,0.0,30532
0.2366231306261202,0.32107279693486596,20173
0.9272083949503305,1.0,44860
1.0,1.0,42162
0.0,0.0,1667
0.0,0.0,23280
0.0,0.0,38180
0.038497619495082375,0.0011376564277588168,20226
0.5929930072324895,0.6217338217338219,13311
0.0,0.0,29890
0.0,0.0,38477
0.0,0.0,40335
0.0,0.0,29475
0.0,0.0,1348
0.0,0.0,25157
0.55461233729485,0.5980254975124377,761
0.10319749488888956,0.11203206711122933,12913
0.0,0.0,19508
0.0,0.0,33771
0.0,0.0,32282
0.9928816047772443,1.0,536
0.19220298832632976,0.26559672211846125,32805
0.0,0.0,35516
0.0,0.0,38574
0.5078038232836994,0.5794562162983216,23578
0.038350710954612566,0.0,6060
0.0,0.0,41729
0.0,0.0,19659
0.0,0.0,33520
0.0,0.0,29917
0.5221326253798249,0.32809063857721577,31480
0.0,0.0,18063
1.0,0.9971988795518207,26
0.0,0.0,25307
0.9895484949832776,0.9851906158357772,29032
0.0,0.0,14661
0.0,0.0,5779
0.0,0.0,3819
0.0,0.0,40253
0.0,0.0,1081
0.9954117459304181,0.9842555994729908,28611
0.0,0.0,1420
0.33256542268677963,0.4609287525684933,39396
1.0,1.0,30957
0.0,0.0,29068
0.018679216406489133,0.060613244091923986,25985
0.0,0.0,640
0.0,0.0,8428
0.0,0.0,21773
0.9202818292067785,0.9311992481814779,23591
0.47526095631729715,0.5356231487810436,29816
0.007450517318938372,0.030258599461258955,14239
0.19003886261167816,0.3797232002155275,24147
0.3160741409128506,0.32270654064983306,9549
0.0,0.0,2851
0.10991063149526459,0.11434177283233889,22731
0.0,0.0,15171
0.0,0.0,3016
0.1629643429386107,0.20904081622256354,25299
0.1503874269005848,0.15186964349034068,41362
0.031093203564950888,0.05429209276825242,32603
0.0,0.0,26540
0.0,0.0,24648
0.9671925296925297,0.8752118599044478,16354
0.0,0.0,31601
0.9127527910685805,0.94682101456295,42724
0.0,0.0,10976
0.0,0.0,10242
1.0,1.0,1167
0.0,0.0,41547
0.0,0.0,41351
0.0,0.0,20485
0.0,0.0,41089
0.00614059853190288,0.0,1939
0.11962551131690598,0.11783753734973246,8138
0.3921267461413447,0.4359815313457698,15951
0.14915547415547417,0.1364943639042585,19504
0.0,0.0,24941
0.0,0.0,31082
0.0,0.0,36730
0.2084429197636745,0.11546918289040486,12414
0.0,0.0,31118
1.0,1.0,18640
0.0226292537216907,0.0,12822
0.0,0.0,23642
1.0,1.0,10476
0.19181818181818186,0.1555770920916214,28386
0.9943502824858758,1.0,1123
0.13074121432488228,0.16206306629420272,1149
0.0,0.0,7379
0.0,0.0,14102
0.00870942201108472,0.004132231404958678,8015
0.0,0.0,6284
0.12794110242967968,0.21895088768759177,11215
0.042092379736057894,0.024337633323922206,37674
1.0,1.0,13795
0.0,0.0,38222
1.0,1.0,25084
0.23501359123882723,0.2328034386558809,7206
0.0,0.0,34095
0.0,0.0,21291
0.0,0.0,32668
0.0,0.0,41436
0.0,0.0,24184
0.9954117459304181,0.9842555994729908,44135
0.2884226308158692,0.2622678396871945,39910
0.7959877777284148,0.592576581027668,24122
0.27458225295303945,0.13203357100415924,24239
0.9396713147918548,1.0,43039
0.0,0.0,16213
1.0,1.0,3472
0.08081088282084763,0.08631863186318632,915
0.06709208365610013,0.12074232438550019,36119
0.0,0.0,31030
0.0,0.0,5722
0.06111843772962531,0.09420083184789067,39930
0.0,0.0,32874
0.0,0.0,38650
0.0,0.0,20845
0.0,0.0,38183
0.006389776357827476,0.0011376564277588168,33535
0.3562330292831244,0.34198421506967563,19761
0.0,0.0,31902
0.48406372883559196,0.3933910091643443,36168
0.9347402597402598,0.8867830376981884,18242
0.0,0.0,41640
0.0,0.0,25853
0.0,0.0,35161
0.2611890245513835,0.2126401710120489,12466
0.0,0.0,30406
1.0,1.0,6079
0.5824651832080473,0.6604628736740598,42424
0.0,0.0,12889
0.0,0.0,13421
0.0,0.0,41078
0.9054670143919638,0.9001912710832899,42306
0.9712526056535618,0.9655270655270655,4940
0.03803040966540571,0.017024943412714932,40352
0.08373287987727113,0.031501516269158265,25520
0.0,0.0,14137
0.2896515011711264,0.3274639771589217,43443
0.10319749488888956,0.07695434646654159,1197
1.0,1.0,42433
0.04719267047286265,0.05192651795300012,34166
0.0,0.0,25422
0.14509755144454098,0.1697618149824032,3338
0.092101254910869,0.10242185745964083,4671
0.2662401758361064,0.2846565199506376,42054
0.0,0.0,27830
0.0,0.0,18101
0.0,0.0,31169
1.0,1.0,28848
0.0,0.0,19872
0.0,0.0,35698
0.111352207114919,0.10521726681304222,16448
0.27962369420702754,0.25826266579691237,37230
0.0,0.0,29413
0.0,0.0,41941
0.056897759103641456,0.11746125624616843,6524
0.0,0.0,15713
1.0,1.0,29189
0.0,0.0,27956
0.0,0.0,8624
0.04735111435878699,0.04433974673408126,15760
0.0,0.0,35617
0.0,0.0,16622
1.0,1.0,43795
0.0,0.0,25232
0.861419876493847,0.8658578118348234,31065
0.0,0.0,19166
1.0,1.0,416
0.1518608076614713,0.18245652652432312,22985
0.0,0.0,25665
0.1779500879360627,0.25285436152026247,37579
0.9689461744662475,0.9599233958816501,42779
0.440146146110407,0.3087842714476827,548
0.0,0.0,21430
0.9565722809312359,0.9308966861598441,11515
0.0,0.0,36483
0.9785524941762391,0.9658613968489137,10148
0.0,0.0,33552
0.0,0.0,31752
0.3031057428859254,0.33137943137943143,33389
0.0,0.0,1933
0.0,0.0,34072
1.0,1.0,28688
0.15080470064364437,0.16580069789732643,23365
0.18987269805957238,0.2297016835863135,35685
0.09735753480056346,0.04732406825430082,13680
0.08973055578640221,0.09420083184789067,43412
0.21103395061728394,0.12838169516074863,26664
0.0,0.0,31533
0.0,0.0,26596
0.0,0.0,19584
0.04195376280133628,0.07126840124296398,39645
